STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131215 00:00,0.12, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131215 01:00,0.11, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131215 02:00,0.10, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131215 03:00,0.12, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131215 04:00,0.07, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131215 05:00,0.13, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131215 06:00,0.12, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131215 07:00,0.12, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131215 08:00,0.06, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131215 09:00,0.03, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131215 10:00,0.01, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131217 13:00,0.01, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131217 15:00,0.01, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131217 16:00,0.01, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131217 17:00,0.09, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131217 18:00,0.14, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131217 19:00,0.13, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131217 20:00,0.04, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131217 21:00,0.04, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131217 22:00,0.02, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131218 00:00,0.01, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131218 01:00,0.01, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131222 05:00,0.01, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 09:00,0.05, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 10:00,0.08, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 11:00,0.03, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 12:00,0.03, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 13:00,0.08, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 14:00,0.11, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 15:00,0.07, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 16:00,0.11, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 17:00,0.01, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 18:00,0.05, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 19:00,0.01, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 20:00,0.02, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 21:00,0.06, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131223 22:00,0.01, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131226 13:00,0.01, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131226 14:00,0.02, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131226 15:00,0.01, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131226 16:00,0.01, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131229 15:00,0.02, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131229 16:00,0.16, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131229 17:00,0.09, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131229 18:00,0.26, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131229 19:00,0.33, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131229 20:00,0.31, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131229 21:00,0.06, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131229 22:00,0.03, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131229 23:00,0.04, , 
COOP:196783,READING MA US,25.3,42.5242,-71.1265,20131230 00:00,0.01, , 
COOP:190840,BRIDGEWATER MA US,12.2,41.95,-70.95,20070101 00:00,999.99,], 
COOP:190840,BRIDGEWATER MA US,12.2,41.95,-70.95,20070101 01:00,999.99,[, 
COOP:190840,BRIDGEWATER MA US,12.2,41.95,-70.95,20070201 00:00,999.99,], 
COOP:190840,BRIDGEWATER MA US,12.2,41.95,-70.95,20070201 01:00,999.99,[, 
COOP:190840,BRIDGEWATER MA US,12.2,41.95,-70.95,20070301 00:00,999.99,], 
COOP:190840,BRIDGEWATER MA US,12.2,41.95,-70.95,20070301 01:00,999.99,[, 
COOP:190840,BRIDGEWATER MA US,12.2,41.95,-70.95,20070401 00:00,999.99,], 
COOP:190840,BRIDGEWATER MA US,12.2,41.95,-70.95,20070401 01:00,999.99,[, 
COOP:190840,BRIDGEWATER MA US,12.2,41.95028,-70.95028,20070501 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070101 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070101 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070201 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070201 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070301 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070301 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070401 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070401 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070501 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070501 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070601 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070601 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070701 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070701 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070801 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070801 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070901 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20070901 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20071001 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20071001 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20071101 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20071101 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20071201 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20071201 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20080101 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20080101 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20080201 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20080201 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20080301 00:00,999.99,], 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.11667,-72.13333,20080301 01:00,999.99,[, 
COOP:192107,EAST BRIMFIELD LAKE MA US,207.3,42.10972,-72.12667,20080401 00:00,999.99,], 
COOP:190666,BIRCH HILL DAM MA US,263.3,42.63333,-72.11667,20070101 00:00,999.99,], 
COOP:190666,BIRCH HILL DAM MA US,263.3,42.63333,-72.11667,20070101 01:00,999.99,[, 
COOP:190666,BIRCH HILL DAM MA US,263.3,42.63333,-72.11667,20070201 00:00,999.99,], 
COOP:190666,BIRCH HILL DAM MA US,263,42.6324,-72.1233,20100701 01:00,999.99,[, 
COOP:190666,BIRCH HILL DAM MA US,263,42.6324,-72.1233,20100801 00:00,999.99,], 
COOP:190666,BIRCH HILL DAM MA US,263,42.6324,-72.1233,20100801 01:00,999.99,[, 
COOP:190666,BIRCH HILL DAM MA US,263,42.6324,-72.1233,20100901 00:00,999.99,], 
COOP:190666,BIRCH HILL DAM MA US,263,42.6324,-72.1233,20100901 01:00,999.99,[, 
COOP:190666,BIRCH HILL DAM MA US,263,42.6324,-72.1233,20101001 00:00,999.99,], 
COOP:190666,BIRCH HILL DAM MA US,263,42.6324,-72.1233,20101001 01:00,999.99,[, 
COOP:190666,BIRCH HILL DAM MA US,263,42.6324,-72.1233,20101101 00:00,999.99,], 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070101 00:00,999.99,], 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070101 01:00,999.99,[, 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070201 00:00,999.99,], 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070201 01:00,999.99,[, 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070301 00:00,999.99,], 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070301 01:00,999.99,[, 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070401 00:00,999.99,], 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070401 01:00,999.99,[, 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070501 00:00,999.99,], 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070501 01:00,999.99,[, 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070601 00:00,999.99,], 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070601 01:00,999.99,[, 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070701 00:00,999.99,], 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070701 01:00,999.99,[, 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070801 00:00,999.99,], 
COOP:193821,HYANNIS MA US,15.2,41.66667,-70.3,20070801 01:00,999.99,[, 
COOP:193821,HYANNIS MA US,15.2,41.665,-70.30361,20070901 00:00,999.99,], 
COOP:192501,EDGARTOWN MA US,6.1,41.38333,-70.51667,20070101 00:00,999.99,], 
COOP:192501,EDGARTOWN MA US,6.1,41.38333,-70.51667,20070101 01:00,999.99,[, 
COOP:192501,EDGARTOWN MA US,6.1,41.38333,-70.51667,20070201 00:00,999.99,], 
COOP:192501,EDGARTOWN MA US,6.1,41.38333,-70.51667,20070201 01:00,999.99,[, 
COOP:192501,EDGARTOWN MA US,6.1,41.38333,-70.51667,20070301 00:00,999.99,], 
COOP:192501,EDGARTOWN MA US,6.1,41.38333,-70.51667,20070301 01:00,999.99,[, 
COOP:192501,EDGARTOWN MA US,6.1,41.38333,-70.51667,20070401 00:00,999.99,], 
COOP:192501,EDGARTOWN MA US,6.1,41.38333,-70.51667,20070401 01:00,999.99,[, 
COOP:192501,EDGARTOWN MA US,6.1,41.38333,-70.51667,20070501 00:00,999.99,], 
COOP:192501,EDGARTOWN MA US,6.1,41.38333,-70.51667,20070501 01:00,999.99,[, 
COOP:192501,EDGARTOWN MA US,6.1,41.38333,-70.51667,20070601 00:00,999.99,], 
COOP:192501,EDGARTOWN MA US,6.1,41.38333,-70.51667,20070601 01:00,999.99,[, 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20070701 00:00,999.99,], 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20070701 01:00,999.99,[, 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20070801 00:00,999.99,], 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081001 01:00,0.00,g, 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081002 04:00,0.06, , 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081002 05:00,0.09, , 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081002 08:00,0.14, , 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081002 09:00,999.99,a, 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081005 13:00,0.10,A, 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081005 14:00,0.13, , 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081005 18:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081006 00:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081006 05:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081006 06:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081006 07:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081006 09:00,999.99,a, 
COOP:192501,EDGARTOWN MA US,9.1,41.38417,-70.51694,20081013 09:00,0.29,A, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081018 10:00,999.99,a, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081025 09:00,0.14,A, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081025 18:00,0.03, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081025 23:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081026 03:00,0.11, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081026 04:00,0.23, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081026 05:00,0.36, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081026 06:00,0.10, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081026 09:00,999.99,a, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081028 08:00,0.05,A, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081028 09:00,0.03, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081028 10:00,0.22, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081028 11:00,0.07, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081028 16:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081028 21:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081028 23:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081029 04:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081029 06:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081029 07:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081029 09:00,999.99,a, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081031 00:00,0.08,A, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081101 01:00,0.00,g, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081101 09:00,999.99,a, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081105 19:00,0.06,A, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081105 20:00,0.06, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081105 21:00,0.03, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081105 22:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081106 02:00,0.05, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081106 03:00,0.04, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081106 04:00,0.06, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081106 06:00,0.03, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081106 07:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081106 10:00,999.99,a, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081108 21:00,0.05,A, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081108 22:00,0.14, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081108 23:00,0.08, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081109 02:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081109 03:00,0.05, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081109 05:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081109 06:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081109 07:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081109 09:00,999.99,a, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081114 09:00,0.05,A, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081114 17:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081114 18:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081115 03:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081115 04:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081115 05:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081115 06:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081115 07:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081115 08:00,0.07, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081115 09:00,0.25, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081115 13:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081115 14:00,0.03, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081115 15:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081115 17:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081115 19:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081116 00:00,0.06, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081116 01:00,0.09, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081116 02:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081116 03:00,0.24, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081116 04:00,0.04, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081116 05:00,0.06, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081116 06:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081116 07:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081116 09:00,999.99,a, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 03:00,0.05,A, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 04:00,0.12, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 05:00,0.05, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 06:00,0.10, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 07:00,0.20, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 08:00,0.15, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 09:00,0.29, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 10:00,0.29, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 11:00,0.12, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 12:00,0.06, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 13:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 14:00,0.11, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 15:00,0.15, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 17:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081125 18:00,999.99,[, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081127 09:00,999.99,], 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081127 10:00,999.99,a, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081130 11:00,0.05,A, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081130 12:00,0.03, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081130 13:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081130 14:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081130 15:00,0.08, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081130 16:00,0.10, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081130 17:00,0.14, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081130 18:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081130 19:00,0.05, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081130 20:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081130 21:00,0.03, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081130 22:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081130 23:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081201 00:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081201 01:00,0.07, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081201 02:00,0.17, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081201 03:00,0.03, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081201 04:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081201 05:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081201 06:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081201 07:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081201 10:00,999.99,a, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081207 05:00,0.05,A, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081207 06:00,0.05, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081207 07:00,0.08, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081207 08:00,0.06, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081207 09:00,0.10, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081207 10:00,0.04, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081207 11:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081208 04:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081208 06:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081208 07:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081208 09:00,999.99,a, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081210 14:00,0.05,A, 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081210 15:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081210 16:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081210 17:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081210 18:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081210 19:00,0.05, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081210 20:00,0.03, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081210 21:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081210 22:00,0.05, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081210 23:00,0.10, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081211 00:00,0.10, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081211 01:00,0.04, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081211 02:00,0.01, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081211 04:00,0.08, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081211 05:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081211 06:00,0.05, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081211 09:00,0.03, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081211 10:00,0.07, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081211 11:00,0.08, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081211 12:00,0.02, , 
COOP:192501,EDGARTOWN MA US,9.1,41.3844,-70.5172,20081211 13:00,0.03, , 
