zipcode,Year,flood_count,max_severity,median_dead,median_displaced,median_duration,median_area,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
37110,2002,1.001045251014873,1.9281923324732975,-8.401559649613912,-25694.014936965537,0.8919229279649805,88347.76881475367,,221.22431718302937,,
78642,2013,1.0000852842334933,1.5249654026600303,-18.347794795561104,12542.986343619854,0.9140002979688759,38844.16642917641,,176.35782975924795,,
61241,2001,0.999162290568105,1.4235949889733304,9.426884133385721,-62965.46557832272,12.007161522476835,-75353.78455421442,,183.4974714024916,,
30103,2009,1.0013661546282737,1.7810806173676546,3.051185328883619,-15657.368648561842,14.805170841544339,238480.26808586196,,184.0319109546685,,
45053,2015,0.9996258197240098,0.8371310199852751,12.05037785878267,-54966.28909856689,-7.427650702936466,161232.6680480555,,179.1732475924158,,
78612,2004,0.9994209546638319,0.6280962176202131,-5.166235382847213,-16243.87516763655,-2.619698610592039,109810.62114670106,,251.5203650116421,,
50574,2014,0.9998186145968907,1.4855033207407096,20.544800798463804,44906.82107604416,12.576118739510788,401191.8843514951,,234.03147391311722,,
36022,1998,0.9997606231484911,1.9466661459698238,25.20788454201806,42040.03474576381,5.489008230011246,155831.93295572116,,221.83553895011977,,
61285,2004,1.0001725267829231,1.9299384530296986,14.768510753390522,-21590.9499527775,16.45883850640809,117963.94090713821,,293.92940196084163,,
47408,1999,0.9996384114194244,1.7126453341141568,14.032600681650482,-65819.41738371212,11.5265068451769,17977.0790098398,,77.99949164452589,,
74301,2019,1.000995871976659,1.6594836506458004,0.769617931222907,18423.058037405157,9.855681376012313,243139.47577837738,,125.73055662780165,,
95215,2018,0.9992082906494324,1.5924069899610367,5.322295194031295,56872.127281790585,15.243111394259422,51156.01444054925,,313.9864362186196,,
61285,2004,0.9992436765753714,1.7736579097883753,6.585436607029127,-17180.060818338974,4.825680663946266,116617.03350485233,,101.70211090931791,,
78041,2003,1.000433505499947,0.7865439764180587,3.28601663162555,-29563.161615493114,-0.994344364027758,64373.972511038155,,182.38406700357717,,
36051,2020,1.0026335379400315,1.6122745165812393,12.735533776269683,-18469.901306748463,5.913882765146061,186627.86065473605,,209.41581946691224,,
32744,2009,1.0008442832280975,1.5190994977848888,-8.564800218124525,-1690.9276670666986,3.1688964888163422,13782.029755649826,,223.09275596770294,,
63366,1986,0.9997656650889579,1.5675489566770047,-8.691672964064324,36008.102788445336,8.742506536127053,111461.79462229794,,110.66413634238971,,
96744,1988,0.9994406700618628,0.9004912831088295,-2.5012908148604067,11189.734022574603,12.361747103004193,-24879.05228551649,,75.83830241007819,,
61241,2001,1.0000517838511989,0.49991676461059487,-2.218608354661776,-4495.09585798091,-7.252794613678761,-88879.2980781406,,287.32974388435554,,
70560,2016,1.000554224703946,0.9833212381507594,-4.7743532265266735,41702.08075611027,16.967766232086973,6636.649736853869,,266.65990219856565,,
33825,2004,0.9994828169161939,1.3871474898917147,5.718538510014762,5656.7793403828855,2.633248782819267,302821.2626568492,,132.640466707477,,
23901,2003,0.9996613086600781,2.2070055541608005,4.470608553241595,21936.041392842497,-6.769313544592766,163730.7747081768,,189.87433926752325,,
76501,2004,1.0010134558217412,1.6501115813510956,3.4812921056989046,279.898855739817,7.432952120921351,115357.74017828197,,121.73414784540516,,
78041,2003,1.0008209668843684,1.454782475148522,-15.045678727465802,-10940.050723433738,7.540783814435881,63382.49029211256,,179.47272320483506,,
37397,2003,0.9992106529879491,1.8382702450478803,7.8510643017997515,6277.353913908304,7.524170433165298,315794.64213114907,,208.92421543908824,,
34433,2012,1.0005074209278333,1.6286037958480826,30.629030588610288,36474.32587525322,5.148422197500295,72865.92586428761,,364.7691025189803,,
32570,1998,0.9985959987036189,0.920605876318457,8.066667079438082,-24584.589112048314,11.52315324729302,215889.64072013076,,39.99053583150237,,
61241,2001,1.0005956440575696,1.418669771522615,-7.493333901400244,23230.744604084874,-0.5868273045502788,-281081.9356484406,,105.81763443042043,,
29860,2018,1.0012010147611718,0.7783228225891196,0.6757934227235118,57758.868882514405,8.481576872111654,299396.7944626224,,181.19384116407377,,
27350,2020,0.9989300398434074,1.4207179091209983,2.1936338650913756,-5344.527674786677,2.499647057733199,48510.91535741742,,202.60247869053006,,
50574,2014,0.9989989377866155,1.7691084430690303,8.72807769487891,-20111.031575923356,12.115403664827621,396059.82796453347,,168.46851813999112,,
45146,2020,0.9982674559756457,0.880918394949832,24.399295358331692,-32997.17307839835,3.6549816787318385,127992.59391903662,,53.080565812252075,,
74301,2019,1.0012046744399936,1.3670532469620025,22.52745049912432,907.679286915396,-0.8527157885459387,252201.28651635358,,393.21181396585473,,
36022,1998,1.0008280660763724,1.3746818222938542,2.9083797656399817,52940.83803631604,19.48404191228028,173685.58671596658,,266.34868039247795,,
45146,2020,0.9981525916154721,1.969878431610218,6.004793418966621,-63572.91788031698,14.69589693443105,125605.64349652357,,89.22019002880118,,
84783,2005,0.9996398940473619,1.2088454705177945,-4.62527511140316,4819.127453827963,0.12865027598729206,71065.8088084953,,169.01507831307745,,
43230,1991,0.9999618599145583,2.412421827947445,-10.519020065889041,9350.782988363324,10.233053482157871,211767.5486911152,,259.5793201428616,,
32446,2009,0.9995612540799517,0.6299577793917169,-7.69983196400054,-21650.648320388478,6.416549835230961,81312.94843758542,,178.49417433957754,,
97344,2021,1.0005225619208753,1.59184236509439,9.01169102943024,-18799.77962940521,1.5778765006078155,68087.02816945587,,118.06949012827822,,
42058,2008,1.0000941242677892,2.3319221479413668,19.853720017288655,54462.28956993218,12.588413104290087,342296.84401165147,,381.88964564278035,,
36022,1998,1.0019032926877272,1.0995034836647064,-0.09427539844040389,51548.31900194273,7.738442266627793,186933.41249245388,,339.9877021415465,,
61241,2001,1.0004508913752126,1.3682110383584474,-3.558009778748394,-10639.139113361196,1.078418122900338,-17007.348196580482,,192.66308213595516,,
46229,2003,1.0007917964128035,0.9597495325373495,-3.556045682396033,16826.363557359902,0.47516951825523357,153483.69037766563,,196.9206936359193,,
96741,1992,0.9992994631719905,0.893125031572859,-3.828295506928023,25843.782621639682,7.110072900172074,-22159.746000645275,,69.15317314525146,,
92404,2003,1.0005310966022847,1.6058016766737457,-2.9254354338348314,-26994.882715455846,5.008935457105573,-17520.925174993943,,152.84412048020857,,
61241,2001,1.000764105296328,0.6143792123053996,4.409694677736541,-59.0559655854222,-7.1679990670362965,-138183.62460186475,,67.31750320103873,,
19522,2006,1.0013414319753737,1.4814619525221024,11.841221584491098,46817.6299009373,10.395746623366723,156713.21912218927,,155.17015556763116,,
36022,1998,0.9995459664196805,1.5320880690160528,6.970373461521024,49914.41073828112,5.994943177618386,183309.5258770198,,130.3471996598805,,
96744,1988,1.0003314852620218,1.1029966470777672,-4.066833430568221,19024.643801671053,1.0153060285355098,-50497.86709314678,,173.28767138746844,,
95215,2018,1.000029102708325,1.8144079174813939,-12.038254192238693,36957.023500113035,5.489039309963761,67327.6242004742,,320.9706895486877,,
96741,1992,1.0008168679695322,1.1284635819199949,-0.9298748462347604,19827.994636900017,11.452564835096664,-50461.28594049334,,194.79759265825462,,
46229,2003,0.9996325894132052,1.1424272517365461,-3.6414986024044262,-5131.753105751342,13.422973029735395,147294.38305535572,,116.39954406966915,,
61285,2004,0.9986553509725306,1.3374257770271356,-7.136681833514671,-45684.19864158207,6.02591447968839,117109.6623042695,,110.29771334519465,,
98012,2006,1.0003778292212222,1.518173198428884,12.798200628253532,1922.646188001847,18.080252287960896,58303.02064788033,,336.27785216836617,,
40045,2004,1.000361415523772,0.6946521740239382,-1.7176012243402798,-2186.625308184425,0.5989465291061595,170469.6630716478,,218.0786344987763,,
48806,2020,1.000793285405165,1.9053439015967757,1.0627561641906627,9686.063567552947,6.485681519296323,2900.2241767695086,,117.03465268275855,,
96741,1992,0.9999390821672293,1.4709170406701515,3.8570745184113813,23063.880691870207,5.449333606349569,-51454.50513123549,,123.16224103884291,,
95215,2018,1.001047851131465,1.6392353387910126,26.993112492985578,43383.27301717164,14.592592941615578,56095.516246398474,,119.56373928713441,,
74301,2019,1.0013992833412702,0.6333750652674951,12.800518010422298,7587.454841427813,-0.3786560759064317,246141.04214914356,,203.28600297196706,,
37034,2019,0.9997144963030289,2.2131208828779108,12.049050406750847,-8334.677095673364,17.713270465651583,141182.95433944324,,133.14850593567567,,
98503,2008,0.9997716616647006,1.3858535733001565,17.45117450196656,-42074.41997786342,3.7873276016179487,76914.1418703291,,218.48194896337566,,
96741,1992,0.9997116077996997,1.39957602802228,-0.32369231271256105,43431.64758216585,10.369105942500301,610.2824538331624,,192.0674450576884,,
78612,2004,1.0014555808184893,1.911967078083038,12.9533540534796,-15610.153540929838,-1.533812134258068,104835.7212970047,,170.4939268129818,,
96744,1988,0.9993946070760724,0.6647570882843349,6.340495605355153,5875.78440184121,11.168987022598653,-24774.841578804044,,153.78865526908288,,
61241,2001,1.0002482739329115,1.1061669782193733,-11.962716682103554,1127.7380509142927,2.746627795360252,-70778.70412127231,,171.02122674010695,,
37397,2003,1.0010298825391304,1.661691518417545,19.81303112904307,1444.8183147738955,7.369270593208218,314219.30496211443,,130.6754587414881,,
30075,2018,1.0009200114600054,2.207831444132202,20.02778148509239,30529.115158232224,5.999049734830119,235380.45057019038,,226.70168601384975,,
38134,2001,0.9989414962790042,1.890286971780776,12.615653944331392,6397.814699454446,4.591518888344755,129664.81632463825,,264.03077176427234,,
30075,2018,1.0004850012915232,1.2203881890313546,4.623932677035235,21675.718692745173,3.6965019038550118,215610.534039049,,167.46240833769514,,
46229,2003,1.0000686370484277,0.8458407979325382,8.395956780021645,29287.540012788202,9.454274821070502,152392.03068357526,,215.5703439026523,,
36022,1998,1.0004881048177192,2.508556464393284,18.345236422934878,32215.9119383226,15.22957866008871,176209.0551704282,,139.31126919137873,,
30075,2018,1.001300526858596,1.0015911483105766,-6.355858536608005,22095.226794141312,8.820645109351688,208286.6589312217,,125.45693443679164,,
95215,2018,0.9998658443579077,1.4954418321799103,11.658810692821866,38637.31155830489,4.5739986525987,64279.698017546616,,201.22311327618067,,
37046,2021,0.9994344887117823,0.7072090522075134,-1.0309833378843365,-11890.771778793707,1.0192169498221038,30650.896157787705,,162.30379500669756,,
96741,1992,0.9987506047969404,1.1061145304491018,5.3423205311497854,43722.63240486258,7.019271757642093,-79819.43887625905,,196.86589969204257,,
30075,2018,1.0011817613956615,1.6752761882500484,8.560459064629445,48052.54578236464,3.055228013769115,241184.72112620805,,333.60469773695786,,
95633,2017,0.9990148055972127,0.8411379500058838,12.933907499199819,15466.321264985905,14.956269949284149,126245.22510565212,,131.06407709409697,,
61241,2001,1.0008010809637882,1.4206323267757828,-10.152833552897707,15035.490493329085,1.523169747029769,-108182.65993112678,,247.3087755532469,,
74301,2019,0.9994638278333761,1.9054599357067596,11.02481218422951,-24405.729556122365,3.7703931482383077,242912.5621757572,,167.49881737813587,,
95633,2017,0.9991928600170207,1.1500634798024332,2.326994350384956,36012.30499618108,6.552619084609061,123871.65510902846,,211.8540208083429,,
61241,2001,0.9997537578780513,1.3975195290178613,-17.09283682896506,-1161.9173268852055,-1.233393622624039,-51923.82945627134,,315.0544092849628,,
39845,2002,1.0015094576934076,0.9369232110203849,-3.142602132360011,-34255.66315005586,2.386121230664981,5526.52492726862,,98.86315240372183,,
19522,2006,1.0002973948535312,1.263617118637617,15.320052441447224,53246.989705832166,7.67941684643458,120223.39859590093,,293.74606189604043,,
81023,2013,1.0003980280299618,0.605583680915609,-4.463320742821247,21759.554500430997,7.056770526320022,101548.03812749368,,-38.90339089479892,,
71301,2008,1.000159647769408,1.7092380906030122,7.408582015759377,-23714.798196664775,12.326929620459167,163665.75093446765,,254.65448590804283,,
34956,2014,0.9994309726377248,1.4796993795100037,5.13798388054047,-18802.63272929719,9.82638506731492,8600.481666522785,,219.48535591552564,,
71301,2008,1.0002970834514908,0.8596043195493093,-8.588824467678133,-48499.358545336596,-1.828828738316024,166003.31708583696,,73.59019566497226,,
61241,2001,0.9974115833677958,1.811397831796392,0.18755287647818353,19179.472006068056,13.395485345293423,-138392.43280952945,,129.78871774498185,,
32446,2009,1.0007526823152861,1.1891509114568122,-5.4809932047090895,-22056.883658475683,-1.1199814404378827,79933.04795611126,,78.04866997081545,,
74301,2019,1.0006583925119226,0.7660853859895996,4.931639377891194,3259.9465205066685,3.4075265537939905,253154.46565514468,,282.6439631424097,,
42058,2008,0.9983544073859582,1.6577414728213287,5.354411365066383,-14269.4178056544,15.564444785122264,347246.9910646579,,114.60458593813145,,
61241,2001,0.9998557120573632,1.1055091516146278,-8.58181921606587,-32208.871952352787,-1.4982773302253696,-121248.1143369911,,151.62821376317905,,
29340,2017,0.9988324657846873,0.5918511041863245,5.164832758242275,-4192.012603866036,9.059170838907164,133719.0395779928,,76.92184517621209,,
58042,2006,0.9999160727451273,1.0212985009656177,-4.173008362442553,-14264.391119527376,10.189541849520047,15593.171675558056,,15.232299028769006,,
68405,2003,1.0024849699535867,1.5227825835211837,-0.6257758320789888,-655.4010381599055,3.826647391718464,41411.33609689007,,42.74891020298932,,
96741,1992,1.0001240727257195,1.1956894507187585,-9.173819501356395,34302.99442981822,-5.135383547715312,-87351.31910758658,,249.07065501680617,,
67002,1999,0.9979420332466032,0.3202345782152525,-4.240717491634418,-2126.9119027091256,5.808283966056034,265384.72952972085,,269.18398867338794,,
70560,2016,0.9991740158219735,1.5948064583277428,9.686388734688478,44258.429780252074,10.053181316867056,37309.93477186425,,233.2564878097236,,
36051,2020,1.000004601087097,1.511944963048101,18.82104286969568,-47710.193516764135,9.003677307929635,194675.0307819,,172.07642248154718,,
92404,2003,0.9997676955062639,0.9303442558944752,-0.18016519792057384,-30823.802480392227,-0.09363300075867897,-25769.55489262403,,85.70838031404192,,
37029,2010,0.9999000302201831,1.3174889416912876,-10.852352627012483,12705.5862040391,19.755442509483412,83486.41163230363,,186.44873395873572,,
37397,2003,1.0000287908137384,0.8458216740417469,15.66136062412443,31177.946581912925,7.5288441675700195,309449.3354440861,,195.06961752689602,,
34433,2012,0.9999388980862486,2.1032692639410357,8.397018196396264,23939.762684254227,2.8220567022069334,70869.60018882125,,303.9883421877229,,
71301,2008,0.9991839621046057,1.4667788163845392,16.891292540227596,-41244.99514190774,-2.1041524393620534,165540.22059827807,,295.7450279461089,,
53807,2001,0.9992713475856798,0.8567853145388725,-3.9255321727211863,13781.879533715946,-0.9420891152606385,57254.98373666659,,220.19528562143657,,
61241,2001,0.9999695972334695,0.7721509564494174,4.905517167733957,-46979.22334821486,-7.502508308264362,-210507.71896718725,,137.93302821289893,,
90247,2003,0.9990595397102142,0.756185006638076,8.42666903495826,-60148.34530756813,3.131514004996247,-40082.57463456692,,65.94864079234709,,
32446,2009,1.0007097842905837,1.0923534907504848,-1.6593650208341835,-33941.46641057957,1.9641978372021391,83673.66963037735,,15.132285435441105,,
95215,2018,1.000250295310183,1.015321763548107,-7.968556408893931,33206.28990211907,8.448872401898072,56392.873903843094,,173.29603154963345,,
96744,1988,0.9994240551885762,1.7537478999032945,-5.21012652316517,14105.793100412218,11.395354692453019,-25170.351147716196,,135.5076890038754,,
76501,2004,0.9988267304439961,1.4651693581974827,14.735445905827977,-40489.98987851036,3.9605880351503977,111364.05833063302,,191.20627519257764,,
81023,2013,1.0000496710563003,1.6733364007769673,7.5814869110236955,13641.756408016287,15.663189401381919,102138.76660130307,,165.14921799535648,,
81023,2013,0.9997938754927473,1.778427195359806,4.635764565863998,19624.75307935644,7.162335845354931,95607.54392582357,,207.7221052075976,,
96744,1988,0.9998258493902508,1.1595833631631858,1.1885785968148563,8092.038123372202,6.707544092254183,-18253.09165860385,,207.08736163074062,,
30075,2018,0.9998384440163741,1.2263156710581375,2.87712187765268,42295.40601630068,12.581889176670124,213908.80474684917,,303.91772528606236,,
36022,1998,0.9998131141696194,0.8834617930750712,-4.490847290992286,34720.71477959379,6.042922275760716,174159.39760208607,,122.22013903342764,,
36022,1998,0.9991593925725304,0.4239807122032768,-5.149395387512443,38103.79620405189,2.4349296079246123,181246.2253628555,,166.98608949500553,,
96744,1988,0.9983184229002325,1.8873987349754073,13.02352342053122,7138.396660610489,4.506872503233085,-16789.242435134263,,165.70161863132455,,
34433,2012,1.0001361377401312,1.8501554432430964,-1.9915701963297732,22833.741840296596,15.044816684069659,70698.63267276087,,345.50475361052304,,
71483,2003,0.9972867573658366,1.4764644046468056,10.416556792881089,20434.405943114616,12.222444477071843,452443.61429987114,,199.86638617276202,,
79765,1986,0.9976426657754005,0.9091776822964919,1.6231384951506662,-9355.628435404973,3.024265911731638,52313.85659412123,,286.86910206446163,,
36022,1998,1.0003187966911589,1.7899648173969522,25.16525668050507,28312.88034333968,16.830811513868674,158975.8909254406,,204.28041764332642,,
42159,2015,0.9990487306068617,1.3080153913076473,-1.711563403532371,-31410.219025166418,11.772217928652,57371.074236181594,,-0.7901220106512881,,
36022,1998,0.999512326025721,1.7689681822561365,6.361908118838662,17961.1973465329,17.326578645106316,171572.3645553931,,137.25861211791627,,
95451,2019,0.9990278476017973,0.9043084013621385,2.0943262660221342,8789.522651472102,5.4158510183903905,23595.827553193747,,82.12090387579138,,
61241,2001,1.0009365041167304,1.5823571299959354,11.083328600237813,5141.352070470582,16.384606107162334,-49116.33139269648,,99.17559109158685,,
77386,2017,1.000677181686725,0.9878300622720311,8.791771886224963,-65111.883202428144,4.487313607036152,327048.74674525193,,189.68419082040376,,
53807,2001,1.0006045923447024,2.1499931674360644,19.603290593609277,4284.548513997813,3.674240924785202,62305.004879548665,,234.23413788908218,,
36022,1998,0.9982951313982694,1.9451489723947402,5.869515584636746,51669.167947458394,8.813908848279574,180914.60172188462,,162.40007953734454,,
34433,2012,1.0001465092009585,1.1005604098227915,5.781381483539746,21407.667122364903,9.315416275433547,77088.11740356694,,181.74717449134496,,
38134,2001,1.0019883339935807,1.1837347938593856,18.484888754023093,5294.737735917081,14.018723503928193,132347.3342708149,,158.1645214758462,,
61241,2001,0.9984788700483054,1.100380248235171,-22.20566958570052,32167.017369449968,1.0469881144245514,-230484.13955828952,,194.4880027951312,,
97344,2021,0.9991488368597503,1.7614085034684648,8.396684169623878,-50238.73016839179,0.29411749128780595,67889.56254160017,,243.76277591456187,,
95633,2010,0.9994531919104274,1.1791436643072521,8.05143042018324,12850.037671908882,17.607349852701738,353634.6969530621,,313.44308803136136,,
36022,1998,1.000071880935719,0.9182698918988345,5.466461087884538,27727.416780080053,-7.306730028074666,193052.5554996762,,62.504609423121394,,
43229,1999,0.9997622889578541,1.551234564287852,-12.276219693364446,-26262.66559412073,6.448568312395028,22674.911768304584,,177.08623613619346,,
50574,2014,0.9981124680969918,1.9475668748386141,6.461814410333913,37067.52450080996,8.12231084027276,402051.3177485793,,176.88188121824967,,
40045,2004,0.9987789225359119,1.7952903465487489,-4.187245234201886,-48690.74304599986,-0.875014350456131,171868.48967688493,,157.71244149053922,,
63366,1986,1.0002896536982098,2.292047165584785,11.230353774595695,62065.50144362192,1.812074331058958,100100.33031619513,,156.52796230133924,,
32446,2009,0.9993900637055534,1.2294132848942878,-5.270872493362311,-17171.1700828317,14.330155489782666,81770.69569240946,,74.61948998900029,,
34433,2012,0.9995575770107564,0.8357837735103882,-2.150084285150652,23398.554746033722,5.926658653912524,67137.87354131114,,136.74972527300216,,
95633,2017,0.999319504056325,1.6570554857163944,-3.126079340766106,22161.80919269306,20.788070493688906,134894.00570781878,,109.10527622236869,,
36022,1998,1.0002936487738632,2.0480409097248837,15.682494720006602,26509.132746987114,4.403870790960348,191101.39672605332,,342.2730578571043,,
63366,1986,1.0001056538250261,1.2935185151800188,-8.396537083055645,37620.008495438,7.753712402260053,96425.65367409933,,143.61485752151665,,
96741,1992,1.001046674827281,1.634978704489414,3.36329940830339,30922.61188979737,-5.83206537633354,-107064.28177417687,,184.26543275644272,,
92404,2003,1.001096652268766,0.7579306863538963,4.73870329532469,-23659.137815662394,-6.956365581405702,-17601.0878379075,,114.55338705227189,,
61241,2001,1.00086072467724,1.8525622588774644,-13.465128725171105,-43525.95559437692,-0.6582059964787321,-62292.33958036805,,181.94997234651592,,
42058,2008,0.9999171393274641,2.4505119304546916,6.71342676041291,5303.189188918638,22.75275743793231,338976.1959060716,,260.5687288777219,,
39571,2012,0.9993970350998478,1.4349342648555363,12.042947731621876,43266.08490581809,2.2308799577067173,84516.47393971396,,127.09772012133115,,
41164,2015,1.0004455645812775,0.9649673502014776,6.818269362342441,-14246.753980176549,5.896520346858772,43819.543639406606,,219.37349328573123,,
61241,2001,0.9998750202696858,1.5972116518299517,21.75334492236996,-28010.62246769627,0.7800834379772077,-170562.54660693448,,307.1542156671023,,
36051,2020,1.0004385017695658,1.4215151998906765,0.2305270613664634,-3911.392884611796,3.8655113174263676,200018.40196658592,,25.259770328339755,,
98503,2008,1.0004255942534628,1.1750278832735934,1.860766736543669,-25077.88062562639,10.37176397174717,77345.72666875283,,78.96329639774723,,
96744,1988,1.000369773437115,0.8256047469330138,-3.829200339383351,13557.911766383519,3.1657337379792985,-66797.3856506235,,148.66702565144533,,
23901,2003,1.0003208765111846,0.6726835637902288,-3.469690524956901,-2775.0770918672897,-0.9546888324393104,174699.0165056116,,102.63249716889216,,
76501,2004,0.9991282293119584,1.2295402779961055,-7.384233927103032,-16137.354429829113,12.372618509148356,111061.45107168827,,210.09035004053163,,
71301,2008,0.9998957014886223,0.6972474911244667,11.283737263224229,8652.827975047085,4.681684246777891,163069.9135587865,,279.0400381951597,,
40045,2004,1.0000435855983896,1.814608390634799,16.534510488265806,-15202.572734035406,13.235544144489513,176533.6123105598,,161.38003417435095,,
32693,2008,0.9990087096183596,0.8457633774635097,3.8399504478763893,-1247.3318717092661,14.026478534193922,97331.99888421489,,-1.2421258520608376,,
96741,1992,1.0002645845360292,0.9942090332629943,5.105771967080852,24178.9320209724,5.772072069169173,-40900.95468732623,,177.96117455517586,,
78612,2004,0.999533696022555,1.1368497096101784,2.681216171590631,-22043.385913776165,11.492039167448667,105827.05055083563,,94.90897492907966,,
19142,2012,0.9979763460219878,1.2021483787992777,7.300218148195402,492.14900151750226,17.243782374529857,298548.2333243749,,45.73195346635015,,
34433,2012,1.0001240451184268,1.476386760953048,-0.25962280751857136,13617.488151444666,3.7045791785961795,59621.37375755924,,90.26554368289074,,
43119,1990,0.9982913457528574,1.0275242334599701,9.399601713524325,4130.145462085646,13.808426491137855,174913.4463747376,,134.80734962425683,,
92404,2003,0.999130747644784,0.9467237569735752,-1.6516616752923436,-36743.13120183439,-4.951150363311667,-15508.245572051761,,281.47050729031344,,
29340,2017,1.0012432343304796,0.662555767961166,13.356808460758725,-4828.906090258721,10.044136566586143,135684.83577831648,,109.80804487535868,,
92404,2003,1.000199485299443,1.910526877817115,-2.1333238219679593,-24708.505518132584,7.789774575687869,-10193.772252349125,,215.946450156146,,
32693,2008,0.9993461200863479,1.4813550367587045,-0.4685770453617817,3086.680677215175,1.3653239814572435,99029.26356407437,,147.06070969118957,,
61241,2001,0.9987634796636533,0.6765521807707308,4.62179773940957,3023.9970671876845,4.426056056234808,-32585.501258266566,,150.73147744017257,,
92404,2003,0.9981405866740537,1.4357647652408567,-12.043079376657722,-10197.383222983888,6.96371399619261,-6072.626563482569,,102.67143972897706,,
98012,2006,1.000314282755073,2.2562179245458496,11.107927879960862,5735.7980608520575,11.673522850272045,55782.45347437581,,103.15670583654267,,
76501,2004,1.0004890838781508,1.2825828497297402,1.4165443540175562,-8506.26896672786,1.5207918482958886,114094.81384326753,,149.69858326573234,,
97344,2021,1.0013585828696179,1.4058229157529016,7.3845494789313975,-6129.273810625466,2.604055200867838,66923.51319342897,,100.30790819492285,,
95633,2017,1.000415176602323,0.5174790476797764,-3.7724711243852846,38602.73440007062,-0.004110004297945835,136375.58695720357,,262.9574705876589,,
61241,2001,1.0010904847249076,1.2661819411067587,1.5387542430232166,-39490.97764625626,8.291184594634878,-55404.48944726528,,231.292264899223,,
96741,1992,1.0000869702175754,1.4156698942714043,5.142232237747582,32765.136775516352,4.891269809126332,-79974.19292570802,,284.623225709562,,
96741,1992,1.000132186469515,1.8484670281175692,16.106137709462775,39694.94093820953,12.223191989515565,-125194.94195741054,,82.28568572714441,,
81023,2013,1.0007207720848381,1.3839042769674046,8.05825064119364,30622.484321294596,5.494547854281674,103180.6445093607,,282.1407295601249,,
30103,2009,1.00069923058072,1.6550807593759813,19.78482804540745,-17033.9785806087,8.454937311619581,221734.9020181321,,283.9519706957699,,
39823,2014,0.9991565984515429,1.563392033262906,5.203099156153095,-37806.693211676335,10.522375706548988,258044.6892750545,,8.59936648930642,,
98012,2006,0.9994933971917241,1.1515714054330914,-3.664544074549286,2272.349616658781,2.7145316095581986,56814.60188322469,,186.55245594209654,,
43230,1991,0.9993370933277201,1.632335326832016,9.79949501822246,15571.17512161051,15.731221373285926,205807.97748617394,,152.52987936895252,,
39301,2003,1.000725528373038,1.3767765219484536,5.156200801573304,2062.267158609182,4.676804226316294,83863.25694474434,,85.93331963691031,,
97344,2021,1.0005473026747769,1.4572444325497815,-12.850803922494958,-30186.711273911566,0.7333677598415056,69384.03329053102,,154.4928948396177,,
96741,1992,1.0013453812476276,1.4571796890308029,7.454630781916995,40491.40029993265,5.685274804280063,-103001.77596905568,,209.76227986096416,,
78612,2004,0.9985229851371856,0.5171326162530416,-5.67490871468367,-33676.85526294391,5.728303368893709,103591.19137522498,,124.86089474075919,,
39823,2014,0.9987465423867748,0.7588029952636007,9.967834624329267,-43716.277428345595,2.046800073091562,250808.42177378287,,76.11503859232941,,
37029,2010,1.0022739410386772,1.9937171645764766,10.692917439084155,12592.158358601899,8.277591584054747,84436.01997837532,,281.22485769512735,,
50161,2013,1.0006716981838213,1.7975421418692643,11.712767433189576,5523.574050805234,15.549959913641358,121078.19345668596,,325.19524161971015,,
36022,1998,1.0012007589615368,1.5122932490163612,2.9997281628188146,45253.4609092803,0.8035630668487652,166677.81871215414,,257.6142474092602,,
48806,2020,0.998535303126306,1.1532051686801683,-13.926810014327675,14663.035842366402,-3.8296172324118807,3930.0381482864323,,149.40835868585492,,
61241,2001,0.9996092680855918,0.4028923704504318,-22.573623033650016,1633.914641956413,-1.7950573793779787,-95359.79340569119,,204.92006142141577,,
45146,2020,1.0003670958417339,1.3594959660661723,12.945639512122863,-69244.00357427154,5.537489490783003,121731.10606934494,,103.62440685427136,,
78612,2004,0.999752286157497,1.648759260956005,11.66120121680191,-57508.28249821749,4.327476187868922,107578.41094596847,,174.91125990356255,,
32570,1998,1.0001976493028994,1.6394613909691758,-2.828752679823424,-52256.06661884194,3.783858344608779,215680.8354244695,,72.83602712607932,,
77545,2019,1.0002029440503102,1.7222898192655127,9.36329864037983,-11896.279741292448,12.123718617179973,32241.342830568734,,-45.43101465721037,,
67002,1999,0.998825925868391,0.8137324838331707,1.3319351576202072,-12181.237221057076,13.289120735410883,263292.53035383625,,244.371424467468,,
36051,2020,0.9983949050359561,1.6514572095103668,12.686424548409338,-18209.67233655286,1.9092581616982827,198036.50612585666,,256.91910902237703,,
74301,2019,0.9995160128837192,1.7378871452300928,6.469282735214083,44113.608320548024,13.224783630360443,264027.91790974746,,194.6868765675467,,
39571,2012,1.0012433122248452,1.570336391197703,-3.6639114987700987,47287.94147285531,2.7885746940065075,69642.18021912468,,307.85895203790756,,
78612,2004,1.0005663065387336,1.0553879474227341,-9.785732384999832,-11275.698885242053,7.897750324116292,105182.01655861206,,164.44319475535406,,
23901,2003,1.0009780718672971,0.6062494126693581,6.626867098207325,19823.306174980204,0.4403550080968657,164740.86790030106,,263.4115378522816,,
37029,2010,0.9992101156908331,0.3533347870479837,0.9158824675277697,12773.832998477497,-6.033835863416833,82318.49671699696,,211.59399543751414,,
