Five-Digit ZIP Code,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
70115,1987,-5.99,161.32,106.54,61.5
70115,1988,-10.51,144.36,95.34,55.04
70115,1989,-0.39,143.79,94.97,54.82
70115,1990,5.3,151.42,100.0,57.73
70115,1991,-4.76,144.21,95.24,54.98
70115,1992,6.0,152.87,100.96,58.28
70115,1993,2.88,157.27,103.87,59.96
70115,1994,6.76,167.91,110.89,64.02
70115,1995,4.35,175.22,115.72,66.8
70115,1996,5.26,184.44,121.81,70.32
70115,1997,9.2,201.4,133.01,76.78
70115,1998,8.57,218.67,144.41,83.37
70115,1999,8.17,236.54,156.22,90.18
70115,2000,10.89,262.29,173.23,100.0
70115,2001,9.82,288.05,190.24,109.82
70115,2002,8.99,313.96,207.35,119.7
70115,2003,8.01,339.09,223.94,129.28
70115,2004,9.97,372.88,246.26,142.16
70115,2005,9.63,408.81,269.99,155.86
70115,2006,9.54,447.79,295.73,170.72
70115,2007,2.74,460.06,303.84,175.4
70115,2008,-0.48,457.86,302.39,174.56
70115,2009,0.36,459.52,303.48,175.19
70115,2010,-1.15,454.25,300.0,173.18
70115,2011,3.84,471.71,311.53,179.84
70115,2012,5.73,498.72,329.37,190.14
70115,2013,8.48,541.04,357.32,206.27
70115,2014,9.54,592.66,391.41,225.95
70115,2015,6.07,628.64,415.17,239.67
70115,2016,7.71,677.12,447.19,258.15
70115,2017,0.7,681.87,450.32,259.96
70115,2018,4.05,709.49,468.56,270.49
70115,2019,3.58,734.89,485.34,280.18
70115,2020,3.15,758.05,500.64,289.01
70115,2021,6.25,805.42,531.92,307.07
70115,2022,7.43,865.24,571.43,329.87
70115,2023,-4.02,830.49,548.48,316.63
70115,2024,-2.73,807.83,533.51,307.99
70437,1992,,100.0,,65.18
70437,1993,5.1,105.1,,68.51
70437,1994,6.05,111.46,,72.65
70437,1995,11.74,124.54,,81.18
70437,1996,2.87,128.12,,83.51
70437,1997,5.78,135.52,,88.33
70437,1998,3.13,139.77,,91.1
70437,1999,4.63,146.24,,95.32
70437,2000,4.91,153.42,,100.0
70437,2001,4.55,160.4,,104.55
70437,2002,2.54,164.48,,107.21
70437,2003,1.22,166.48,,108.52
70437,2004,8.85,181.21,,118.12
70437,2005,11.36,201.8,,131.54
70437,2006,14.66,231.38,,150.82
70437,2007,8.68,251.47,,163.91
70437,2008,-2.29,245.72,,160.16
70437,2009,-3.53,237.03,,154.5
70437,2010,-2.71,230.6,,150.31
70437,2011,-4.31,220.67,,143.84
70437,2012,-1.09,218.28,,142.28
70437,2013,1.48,221.51,,144.39
70437,2014,-1.12,219.03,,142.77
70437,2015,11.47,244.16,,159.15
70437,2016,-3.68,235.18,,153.3
70437,2017,2.99,242.22,,157.88
70437,2018,2.05,247.17,,161.11
70437,2019,0.67,248.84,,162.2
70437,2020,4.86,260.94,,170.08
70437,2021,3.98,271.33,,176.86
70437,2022,16.54,316.19,,206.1
70437,2023,6.05,335.33,,218.58
70437,2024,-2.63,326.52,,212.83
70517,1995,,100.0,,75.18
70517,1996,9.53,109.53,,82.34
70517,1997,9.55,119.99,,90.21
70517,1998,1.9,122.27,,91.92
70517,1999,4.42,127.68,,95.98
70517,2000,4.18,133.02,,100.0
70517,2001,3.67,137.91,,103.67
70517,2002,3.66,142.95,,107.47
70517,2003,4.22,148.97,,112.0
70517,2004,6.83,159.15,,119.64
70517,2005,4.03,165.56,,124.46
70517,2006,12.17,185.7,,139.61
70517,2007,7.38,199.4,,149.91
70517,2008,3.86,207.1,,155.7
70517,2009,-3.06,200.76,,150.93
70517,2010,-2.93,194.88,,146.51
70517,2011,-0.6,193.72,,145.63
70517,2012,2.83,199.21,,149.76
70517,2013,0.85,200.89,,151.03
70517,2014,0.4,201.7,,151.63
70517,2015,4.08,209.92,,157.81
70517,2016,2.09,214.32,,161.12
70517,2017,2.53,219.73,,165.19
70517,2018,-0.41,218.84,,164.52
70517,2019,1.11,221.27,,166.34
70517,2020,1.92,225.52,,169.54
70517,2021,5.51,237.94,,178.88
70517,2022,11.1,264.37,,198.74
70517,2023,-0.68,262.57,,197.4
70517,2024,8.94,286.05,,215.05
70542,2001,,100.0,,
70542,2002,6.21,106.21,,
70542,2003,-0.46,105.72,,
70542,2004,9.55,115.81,,
70542,2005,6.92,123.83,,
70542,2006,1.85,126.12,,
70542,2007,2.53,129.32,,
70542,2008,8.91,140.84,,
70542,2009,-0.89,139.58,,
70542,2010,6.06,148.04,,
70542,2011,-0.33,147.56,,
70542,2012,4.01,153.47,,
70542,2013,-5.61,144.86,,
70542,2014,7.69,156.0,,
70542,2015,-10.83,139.11,,
70542,2016,13.11,157.34,,
70542,2017,9.82,172.8,,
70542,2018,5.46,182.23,,
70542,2019,-10.47,163.15,,
70542,2020,6.17,173.22,,
70542,2021,-11.12,153.96,,
70542,2022,25.2,192.75,,
70542,2023,,,,
70542,2024,,,,
70560,1993,,100.0,,69.31
70560,1994,1.59,101.59,,70.41
70560,1995,15.03,116.86,,81.0
70560,1996,-1.56,115.03,,79.73
70560,1997,12.09,128.94,,89.37
70560,1998,4.35,134.55,,93.26
70560,1999,1.84,137.03,,94.98
70560,2000,5.29,144.27,,100.0
70560,2001,4.55,150.83,,104.55
70560,2002,4.32,157.34,,109.06
70560,2003,5.86,166.55,,115.44
70560,2004,3.58,172.52,,119.58
70560,2005,2.76,177.28,,122.88
70560,2006,12.74,199.86,,138.53
70560,2007,2.57,204.99,,142.09
70560,2008,2.42,209.96,,145.53
70560,2009,0.58,211.19,,146.38
70560,2010,-1.71,207.58,,143.88
70560,2011,1.29,210.27,,145.75
70560,2012,-3.38,203.17,,140.82
70560,2013,3.23,209.72,,145.37
70560,2014,0.85,211.51,,146.61
70560,2015,5.04,222.17,,154.0
70560,2016,-0.99,219.97,,152.47
70560,2017,-3.56,212.15,,147.05
70560,2018,3.74,220.08,,152.55
70560,2019,0.98,222.25,,154.05
70560,2020,2.42,227.64,,157.78
70560,2021,3.91,236.53,,163.95
70560,2022,3.53,244.88,,169.74
70560,2023,6.7,261.3,,181.12
70560,2024,0.87,263.57,,182.69
70582,1998,,100.0,,94.38
70582,1999,4.36,104.36,,98.49
70582,2000,1.53,105.96,,100.0
70582,2001,7.26,113.65,,107.26
70582,2002,4.56,118.83,,112.15
70582,2003,5.85,125.79,,118.72
70582,2004,1.68,127.9,,120.71
70582,2005,9.71,140.32,,132.43
70582,2006,6.65,149.64,,141.23
70582,2007,9.37,163.66,,154.46
70582,2008,-0.91,162.16,,153.05
70582,2009,1.71,164.94,,155.67
70582,2010,-2.6,160.65,,151.61
70582,2011,0.18,160.94,,151.89
70582,2012,3.8,167.04,,157.65
70582,2013,-1.34,164.81,,155.54
70582,2014,5.12,173.24,,163.5
70582,2015,3.82,179.86,,169.75
70582,2016,3.54,186.23,,175.76
70582,2017,-3.42,179.86,,169.75
70582,2018,1.31,182.21,,171.97
70582,2019,1.83,185.54,,175.11
70582,2020,3.19,191.46,,180.7
70582,2021,6.77,204.41,,192.92
70582,2022,4.9,214.44,,202.38
70582,2023,1.98,218.69,,206.4
70582,2024,3.6,226.56,,213.83
70714,1979,,100.0,94.48,62.55
70714,1980,14.36,114.36,108.04,71.54
70714,1981,15.08,131.6,124.34,82.32
70714,1982,-5.79,123.98,117.13,77.55
70714,1983,2.85,127.51,120.48,79.77
70714,1984,-1.49,125.61,118.68,78.58
70714,1985,-3.39,121.36,114.66,75.91
70714,1986,6.69,129.48,122.33,80.99
70714,1987,-14.02,111.32,105.18,69.64
70714,1988,-12.16,97.79,92.39,61.17
70714,1989,-0.48,97.32,91.95,60.88
70714,1990,8.76,105.84,100.0,66.21
70714,1991,9.75,116.17,109.75,72.67
70714,1992,-3.21,112.44,106.23,70.33
70714,1993,5.13,118.2,111.68,73.94
70714,1994,4.05,123.0,116.21,76.94
70714,1995,9.15,134.25,126.84,83.98
70714,1996,0.92,135.49,128.01,84.76
70714,1997,7.1,145.11,137.1,90.77
70714,1998,5.69,153.36,144.9,95.94
70714,1999,0.34,153.89,145.39,96.26
70714,2000,3.88,159.86,151.04,100.0
70714,2001,7.57,171.96,162.47,107.57
70714,2002,-0.8,170.58,161.16,106.7
70714,2003,3.42,176.41,166.67,110.35
70714,2004,4.09,183.63,173.5,114.87
70714,2005,6.34,195.27,184.49,122.15
70714,2006,12.86,220.38,208.22,137.86
70714,2007,8.72,239.6,226.37,149.88
70714,2008,-2.19,234.35,221.41,146.59
70714,2009,-1.86,229.99,217.29,143.87
70714,2010,1.61,233.69,220.79,146.18
70714,2011,-2.33,228.24,215.64,142.77
70714,2012,-4.5,217.97,205.94,136.35
70714,2013,1.17,220.51,208.34,137.94
70714,2014,1.91,224.73,212.32,140.58
70714,2015,7.05,240.56,227.28,150.48
70714,2016,-0.86,238.49,225.33,149.19
70714,2017,3.14,245.99,232.41,153.88
70714,2018,7.2,263.7,249.15,164.96
70714,2019,2.44,270.12,255.22,168.98
70714,2020,-1.35,266.47,251.77,166.69
70714,2021,9.54,291.91,275.8,182.6
70714,2022,13.65,331.76,313.45,207.53
70714,2023,-5.95,312.02,294.8,195.19
70714,2024,6.56,332.48,314.13,207.98
71301,1980,,100.0,89.56,59.9
71301,1981,17.87,117.87,105.57,70.6
71301,1982,-23.21,90.51,81.06,54.21
71301,1983,9.19,98.83,88.51,59.19
71301,1984,14.46,113.11,101.3,67.75
71301,1985,7.42,121.51,108.82,72.78
71301,1986,4.56,127.05,113.78,76.1
71301,1987,-2.65,123.68,110.77,74.08
71301,1988,3.32,127.79,114.45,76.54
71301,1989,-3.98,122.71,109.9,73.5
71301,1990,-9.01,111.66,100.0,66.88
71301,1991,5.09,117.34,105.09,70.29
71301,1992,4.31,122.4,109.63,73.32
71301,1993,2.25,125.15,112.09,74.96
71301,1994,6.62,133.44,119.51,79.92
71301,1995,0.97,134.73,120.67,80.7
71301,1996,8.71,146.47,131.18,87.73
71301,1997,-1.99,143.56,128.57,85.98
71301,1998,10.88,159.18,142.56,95.34
71301,1999,2.12,162.56,145.59,97.37
71301,2000,2.7,166.95,149.53,100.0
71301,2001,10.41,184.34,165.09,110.41
71301,2002,0.4,185.07,165.75,110.85
71301,2003,3.54,191.62,171.62,114.78
71301,2004,2.76,196.91,176.35,117.94
71301,2005,4.51,205.79,184.31,123.26
71301,2006,10.56,227.52,203.77,136.27
71301,2007,4.51,237.77,212.95,142.42
71301,2008,-0.55,236.46,211.78,141.63
71301,2009,-0.45,235.41,210.83,141.0
71301,2010,-0.48,234.29,209.83,140.33
71301,2011,-3.5,226.1,202.5,135.43
71301,2012,3.33,233.63,209.24,139.94
71301,2013,-1.63,229.83,205.84,137.66
71301,2014,-3.23,222.42,199.2,133.22
71301,2015,10.1,244.89,219.33,146.68
71301,2016,-9.62,221.34,198.23,132.57
71301,2017,10.06,243.61,218.18,145.92
71301,2018,4.02,253.41,226.96,151.79
71301,2019,4.09,263.78,236.25,158.0
71301,2020,-1.41,260.07,232.92,155.77
71301,2021,4.56,271.93,243.54,162.88
71301,2022,6.85,290.57,260.24,174.04
71301,2023,1.92,296.14,265.23,177.38
71301,2024,-0.05,296.0,265.1,177.3
71302,1992,,100.0,,70.02
71302,1993,4.04,104.04,,72.85
71302,1994,5.18,109.43,,76.63
71302,1995,8.2,118.4,,82.91
71302,1996,1.37,120.02,,84.04
71302,1997,12.69,135.25,,94.71
71302,1998,-4.1,129.71,,90.83
71302,1999,9.38,141.87,,99.35
71302,2000,0.66,142.81,,100.0
71302,2001,4.89,149.79,,104.89
71302,2002,6.46,159.48,,111.67
71302,2003,2.27,163.09,,114.2
71302,2004,-1.22,161.11,,112.81
71302,2005,9.79,176.88,,123.86
71302,2006,5.65,186.88,,130.86
71302,2007,10.8,207.06,,144.99
71302,2008,-6.05,194.53,,136.22
71302,2009,7.11,208.37,,145.91
71302,2010,-7.8,192.12,,134.53
71302,2011,0.06,192.23,,134.61
71302,2012,8.69,208.93,,146.3
71302,2013,-3.73,201.13,,140.84
71302,2014,0.72,202.57,,141.85
71302,2015,7.41,217.58,,152.36
71302,2016,-6.23,204.02,,142.86
71302,2017,12.37,229.25,,160.53
71302,2018,-4.91,217.98,,152.64
71302,2019,9.7,239.13,,167.45
71302,2020,1.03,241.59,,169.17
71302,2021,5.27,254.33,,178.09
71302,2022,-2.07,249.05,,174.4
71302,2023,,,,
71302,2024,,298.63,,209.11
71483,1998,,100.0,,96.88
71483,1999,4.62,104.62,,101.36
71483,2000,-1.34,103.22,,100.0
71483,2001,7.71,111.18,,107.71
71483,2002,4.3,115.96,,112.34
71483,2003,2.14,118.44,,114.74
71483,2004,4.03,123.21,,119.37
71483,2005,3.71,127.78,,123.79
71483,2006,-0.76,126.81,,122.86
71483,2007,6.52,135.08,,130.87
71483,2008,11.61,150.77,,146.06
71483,2009,-6.53,140.92,,136.53
71483,2010,6.21,149.68,,145.01
71483,2011,-0.66,148.69,,144.06
71483,2012,-3.32,143.76,,139.28
71483,2013,13.52,163.2,,158.11
71483,2014,-1.24,161.17,,156.14
71483,2015,-14.62,137.6,,133.31
71483,2016,15.62,159.1,,154.14
71483,2017,10.91,176.45,,170.95
71483,2018,-9.01,160.55,,155.54
71483,2019,12.49,180.61,,174.98
71483,2020,-7.12,167.74,,162.51
71483,2021,9.65,183.92,,178.18
71483,2022,3.49,190.34,,184.4
71483,2023,,,,
71483,2024,,,,
71953,1998,,100.0,,92.95
71953,1999,5.85,105.85,,98.39
71953,2000,1.64,107.59,,100.0
71953,2001,1.98,109.71,,101.98
71953,2002,2.37,112.31,,104.39
71953,2003,0.82,113.24,,105.25
71953,2004,0.17,113.43,,105.43
71953,2005,9.38,124.06,,115.32
71953,2006,10.83,137.5,,127.81
71953,2007,-1.03,136.09,,126.49
71953,2008,4.99,142.89,,132.81
71953,2009,0.5,143.6,,133.47
71953,2010,-0.14,143.39,,133.28
71953,2011,-2.23,140.2,,130.31
71953,2012,-1.74,137.76,,128.05
71953,2013,3.59,142.7,,132.64
71953,2014,-4.23,136.66,,127.02
71953,2015,2.08,139.5,,129.66
71953,2016,0.3,139.92,,130.06
71953,2017,4.46,146.17,,135.86
71953,2018,7.6,157.27,,146.18
71953,2019,6.3,167.18,,155.39
71953,2020,-2.44,163.09,,151.59
71953,2021,14.67,187.01,,173.82
71953,2022,19.93,224.27,,208.46
71953,2023,5.42,236.44,,219.76
71953,2024,11.97,264.73,,246.06
72176,1999,,100.0,,94.72
72176,2000,5.58,105.58,,100.0
72176,2001,0.44,106.04,,100.44
72176,2002,4.43,110.74,,104.89
72176,2003,0.48,111.27,,105.39
72176,2004,-0.45,110.77,,104.92
72176,2005,10.07,121.93,,115.49
72176,2006,2.11,124.5,,117.93
72176,2007,4.2,129.73,,122.88
72176,2008,-1.24,128.13,,121.36
72176,2009,0.46,128.72,,121.93
72176,2010,-1.76,126.46,,119.78
72176,2011,-1.7,124.31,,117.74
72176,2012,1.49,126.16,,119.5
72176,2013,3.86,131.04,,124.11
72176,2014,2.66,134.52,,127.41
72176,2015,-4.22,128.84,,122.04
72176,2016,4.61,134.78,,127.66
72176,2017,-3.28,130.36,,123.47
72176,2018,6.09,138.29,,130.99
72176,2019,1.55,140.43,,133.01
72176,2020,2.08,143.35,,135.78
72176,2021,7.73,154.43,,146.27
72176,2022,18.18,182.51,,172.87
72176,2023,4.94,191.53,,181.41
72176,2024,6.92,204.78,,193.97
74048,1998,,100.0,,87.57
74048,1999,3.31,103.31,,90.47
74048,2000,10.53,114.19,,100.0
74048,2001,1.07,115.41,,101.07
74048,2002,2.02,117.74,,103.11
74048,2003,4.96,123.58,,108.22
74048,2004,10.5,136.55,,119.58
74048,2005,0.98,137.89,,120.75
74048,2006,5.65,145.68,,127.58
74048,2007,4.09,151.64,,132.79
74048,2008,17.69,178.46,,156.28
74048,2009,-4.13,171.1,,149.84
74048,2010,-8.28,156.93,,137.43
74048,2011,-5.78,147.85,,129.48
74048,2012,3.97,153.72,,134.62
74048,2013,1.71,156.35,,136.92
74048,2014,5.88,165.55,,144.98
74048,2015,-2.85,160.83,,140.85
74048,2016,4.92,168.75,,147.77
74048,2017,20.69,203.67,,178.36
74048,2018,-7.52,188.35,,164.95
74048,2019,-1.23,186.04,,162.92
74048,2020,9.13,203.03,,177.8
74048,2021,-0.98,201.03,,176.05
74048,2022,22.44,246.14,,215.55
74048,2023,,,,
74048,2024,,235.08,,205.87
74070,1996,,100.0,,79.21
74070,1997,3.7,103.7,,82.14
74070,1998,5.76,109.67,,86.87
74070,1999,10.6,121.3,,96.08
74070,2000,4.08,126.25,,100.0
74070,2001,4.89,132.42,,104.89
74070,2002,4.18,137.96,,109.27
74070,2003,1.7,140.3,,111.13
74070,2004,1.38,142.24,,112.66
74070,2005,2.21,145.38,,115.16
74070,2006,3.46,150.42,,119.14
74070,2007,4.19,156.72,,124.13
74070,2008,1.72,159.41,,126.26
74070,2009,-0.08,159.28,,126.16
74070,2010,1.2,161.2,,127.68
74070,2011,-6.23,151.15,,119.72
74070,2012,3.98,157.16,,124.49
74070,2013,2.83,161.61,,128.01
74070,2014,-2.66,157.31,,124.6
74070,2015,7.04,168.38,,133.37
74070,2016,6.01,178.5,,141.39
74070,2017,-2.91,173.32,,137.28
74070,2018,5.59,183.01,,144.96
74070,2019,3.26,188.98,,149.69
74070,2020,1.45,191.72,,151.86
74070,2021,15.15,220.75,,174.86
74070,2022,11.55,246.24,,195.05
74070,2023,10.3,271.6,,215.13
74070,2024,2.91,279.51,,221.39
74301,1998,,100.0,,93.32
74301,1999,6.88,106.88,,99.74
74301,2000,0.26,107.16,,100.0
74301,2001,3.12,110.5,,103.12
74301,2002,4.44,115.4,,107.69
74301,2003,3.82,119.81,,111.81
74301,2004,-0.25,119.52,,111.54
74301,2005,6.36,127.13,,118.63
74301,2006,1.69,129.27,,120.63
74301,2007,3.13,133.32,,124.41
74301,2008,2.17,136.21,,127.11
74301,2009,-1.41,134.29,,125.32
74301,2010,0.29,134.68,,125.68
74301,2011,1.81,137.11,,127.95
74301,2012,-1.29,135.35,,126.31
74301,2013,6.58,144.26,,134.62
74301,2014,-7.52,133.41,,124.5
74301,2015,2.48,136.73,,127.59
74301,2016,4.15,142.4,,132.89
74301,2017,11.21,158.37,,147.79
74301,2018,-8.33,145.18,,135.48
74301,2019,2.12,148.26,,138.36
74301,2020,2.3,151.67,,141.54
74301,2021,16.03,175.99,,164.24
74301,2022,11.93,197.0,,183.84
74301,2023,0.42,197.83,,184.61
74301,2024,24.69,246.67,,230.19
74432,2017,,100.0,,
74432,2018,4.9,104.9,,
74432,2019,3.15,108.21,,
74432,2020,8.27,117.16,,
74432,2021,15.3,135.09,,
74432,2022,17.56,158.81,,
74432,2023,16.18,184.51,,
74432,2024,,,,
75068,1993,,100.0,,66.7
75068,1994,9.44,109.44,,73.0
75068,1995,8.43,118.67,,79.15
75068,1996,5.53,125.23,,83.53
75068,1997,3.98,130.21,,86.85
75068,1998,3.62,134.92,,89.99
75068,1999,9.76,148.09,,98.78
75068,2000,1.24,149.93,,100.0
75068,2001,6.07,159.03,,106.07
75068,2002,4.28,165.83,,110.61
75068,2003,2.72,170.35,,113.62
75068,2004,0.99,172.03,,114.75
75068,2005,0.22,172.41,,114.99
75068,2006,1.96,175.79,,117.25
75068,2007,4.06,182.92,,122.01
75068,2008,0.04,183.0,,122.06
75068,2009,1.72,186.14,,124.15
75068,2010,-2.59,181.32,,120.94
75068,2011,-7.4,167.89,,111.98
75068,2012,6.57,178.92,,119.34
75068,2013,5.65,189.02,,126.08
75068,2014,8.98,205.99,,137.4
75068,2015,12.49,231.71,,154.55
75068,2016,7.71,249.57,,166.46
75068,2017,12.42,280.56,,187.13
75068,2018,5.13,294.96,,196.74
75068,2019,5.84,312.19,,208.23
75068,2020,0.84,314.82,,209.98
75068,2021,16.4,366.45,,244.42
75068,2022,23.94,454.17,,302.93
75068,2023,4.4,474.15,,316.25
75068,2024,-0.32,472.64,,315.25
75652,1998,,100.0,,95.59
75652,1999,1.15,101.15,,96.7
75652,2000,3.42,104.61,,100.0
75652,2001,9.09,114.12,,109.09
75652,2002,7.23,122.37,,116.98
75652,2003,-1.02,121.12,,115.79
75652,2004,11.78,135.39,,129.42
75652,2005,-3.52,130.63,,124.87
75652,2006,21.76,159.04,,152.04
75652,2007,2.35,162.77,,155.6
75652,2008,-0.6,161.8,,154.67
75652,2009,7.67,174.21,,166.53
75652,2010,7.01,186.42,,178.21
75652,2011,-4.35,178.31,,170.46
75652,2012,-4.22,170.8,,163.27
75652,2013,5.24,179.74,,171.82
75652,2014,12.87,202.87,,193.93
75652,2015,9.62,222.38,,212.58
75652,2016,-10.16,199.78,,190.98
75652,2017,2.03,203.83,,194.85
75652,2018,4.71,213.44,,204.03
75652,2019,12.42,239.94,,229.37
75652,2020,1.4,243.29,,232.57
75652,2021,8.44,263.81,,252.19
75652,2022,2.51,270.44,,258.53
75652,2023,29.2,349.42,,334.02
75652,2024,5.67,369.23,,352.96
75755,2003,,100.0,,
75755,2004,7.33,107.33,,
75755,2005,7.91,115.83,,
75755,2006,15.1,133.31,,
75755,2007,-8.85,121.51,,
75755,2008,0.6,122.24,,
75755,2009,17.14,143.19,,
75755,2010,-10.38,128.32,,
75755,2011,-3.71,123.57,,
75755,2012,22.18,150.98,,
75755,2013,-8.41,138.28,,
75755,2014,-1.77,135.83,,
75755,2015,-10.37,121.74,,
75755,2016,38.42,168.51,,
75755,2017,-5.44,159.35,,
75755,2018,-0.21,159.02,,
75755,2019,-1.16,157.18,,
75755,2020,10.95,174.38,,
75755,2021,11.41,194.28,,
75755,2022,23.26,239.48,,
75755,2023,2.78,246.14,,
75755,2024,8.58,267.25,,
76001,1985,,100.0,108.1,87.55
76001,1986,1.78,101.78,110.02,89.1
76001,1987,-0.75,101.01,109.19,88.43
76001,1988,-7.0,93.95,101.55,82.25
76001,1989,-5.9,88.4,95.56,77.39
76001,1990,4.64,92.51,100.0,80.99
76001,1991,0.92,93.36,100.92,81.73
76001,1992,0.77,94.08,101.7,82.36
76001,1993,3.6,97.46,105.36,85.33
76001,1994,0.29,97.74,105.66,85.57
76001,1995,1.4,99.11,107.14,86.77
76001,1996,1.64,100.74,108.9,88.19
76001,1997,3.11,103.87,112.28,90.93
76001,1998,3.21,107.2,115.88,93.85
76001,1999,2.21,109.57,118.45,95.93
76001,2000,4.24,114.23,123.48,100.0
76001,2001,5.75,120.79,130.58,105.75
76001,2002,2.25,123.52,133.52,108.13
76001,2003,2.51,126.62,136.88,110.85
76001,2004,0.41,127.14,137.43,111.3
76001,2005,1.73,129.34,139.81,113.23
76001,2006,2.24,132.23,142.94,115.76
76001,2007,1.07,133.64,144.47,117.0
76001,2008,-2.68,130.07,140.6,113.87
76001,2009,1.3,131.76,142.42,115.35
76001,2010,-0.98,130.46,141.03,114.22
76001,2011,-2.42,127.3,137.61,111.45
76001,2012,-0.79,126.3,136.53,110.57
76001,2013,4.6,132.11,142.81,115.66
76001,2014,9.51,144.67,156.38,126.65
76001,2015,6.81,154.51,167.03,135.27
76001,2016,7.8,166.57,180.05,145.82
76001,2017,11.25,185.3,200.31,162.22
76001,2018,7.83,199.82,216.0,174.93
76001,2019,3.99,207.8,224.62,181.92
76001,2020,4.65,217.45,235.06,190.37
76001,2021,16.49,253.31,273.82,221.76
76001,2022,19.93,303.81,328.41,265.97
76001,2023,3.63,314.84,340.33,275.63
76001,2024,0.29,315.74,341.31,276.42
76044,2001,,100.0,,
76044,2002,5.47,105.47,,
76044,2003,-4.83,100.38,,
76044,2004,11.3,111.72,,
76044,2005,7.16,119.72,,
76044,2006,9.86,131.53,,
76044,2007,3.36,135.95,,
76044,2008,0.65,136.83,,
76044,2009,-2.04,134.03,,
76044,2010,-2.59,130.57,,
76044,2011,0.23,130.87,,
76044,2012,-0.01,130.85,,
76044,2013,1.49,132.8,,
76044,2014,3.19,137.04,,
76044,2015,3.25,141.49,,
76044,2016,12.6,159.32,,
76044,2017,9.84,174.99,,
76044,2018,5.51,184.63,,
76044,2019,9.36,201.91,,
76044,2020,7.11,216.26,,
76044,2021,11.38,240.88,,
76044,2022,24.02,298.75,,
76044,2023,5.14,314.12,,
76044,2024,7.24,336.88,,
76053,1986,,100.0,113.4,80.06
76053,1987,5.36,105.36,119.49,84.35
76053,1988,-8.09,96.84,109.82,77.53
76053,1989,1.2,98.01,111.14,78.46
76053,1990,-10.03,88.18,100.0,70.59
76053,1991,7.3,94.62,107.3,75.75
76053,1992,0.83,95.4,108.19,76.38
76053,1993,5.15,100.32,113.77,80.31
76053,1994,-1.72,98.59,111.81,78.93
76053,1995,-0.47,98.13,111.28,78.56
76053,1996,7.19,105.18,119.28,84.2
76053,1997,8.01,113.6,128.82,90.94
76053,1998,-1.55,111.83,126.82,89.53
76053,1999,7.02,119.69,135.73,95.82
76053,2000,4.36,124.91,141.65,100.0
76053,2001,9.46,136.74,155.06,109.46
76053,2002,4.89,143.42,162.64,114.82
76053,2003,1.07,144.95,164.38,116.04
76053,2004,1.26,146.78,166.45,117.5
76053,2005,2.19,150.0,170.1,120.08
76053,2006,0.72,151.08,171.33,120.95
76053,2007,3.1,155.77,176.64,124.7
76053,2008,-0.43,155.1,175.88,124.16
76053,2009,0.51,155.89,176.78,124.8
76053,2010,-1.41,153.69,174.28,123.03
76053,2011,-5.65,145.01,164.44,116.09
76053,2012,1.56,147.27,167.0,117.9
76053,2013,6.54,156.9,177.93,125.61
76053,2014,7.66,168.92,191.56,135.23
76053,2015,7.98,182.4,206.85,146.02
76053,2016,13.09,206.27,233.91,165.13
76053,2017,12.77,232.6,263.78,186.21
76053,2018,10.98,258.15,292.75,206.67
76053,2019,4.42,269.57,305.7,215.81
76053,2020,4.62,282.01,319.81,225.77
76053,2021,12.83,318.2,360.84,254.74
76053,2022,21.43,386.38,438.17,309.32
76053,2023,3.07,398.23,451.61,318.81
76053,2024,0.44,400.0,453.61,320.22
76059,1999,,100.0,,95.15
76059,2000,5.1,105.1,,100.0
76059,2001,13.8,119.6,,113.8
76059,2002,-2.86,116.18,,110.54
76059,2003,3.16,119.85,,114.03
76059,2004,10.78,132.77,,126.33
76059,2005,2.51,136.1,,129.5
76059,2006,-3.01,132.0,,125.59
76059,2007,1.43,133.89,,127.39
76059,2008,3.17,138.12,,131.42
76059,2009,1.53,140.23,,133.43
76059,2010,-4.96,133.27,,126.81
76059,2011,1.16,134.82,,128.28
76059,2012,5.42,142.13,,135.23
76059,2013,-8.09,130.63,,124.29
76059,2014,1.69,132.84,,126.4
76059,2015,-1.8,130.44,,124.12
76059,2016,22.71,160.07,,152.31
76059,2017,8.01,172.9,,164.51
76059,2018,7.57,185.98,,176.96
76059,2019,8.51,201.81,,192.02
76059,2020,7.39,216.72,,206.21
76059,2021,9.86,238.1,,226.55
76059,2022,28.5,305.96,,291.12
76059,2023,0.23,306.66,,291.78
76059,2024,15.29,353.53,,336.38
76501,1986,,100.0,123.74,76.77
76501,1987,1.83,101.83,126.0,78.17
76501,1988,-6.51,95.2,117.8,73.09
76501,1989,0.3,95.49,118.16,73.31
76501,1990,-15.37,80.81,100.0,62.04
76501,1991,3.04,83.27,103.04,63.93
76501,1992,10.22,91.78,113.57,70.46
76501,1993,11.71,102.53,126.87,78.71
76501,1994,9.99,112.77,139.54,86.58
76501,1995,0.66,113.52,140.47,87.15
76501,1996,6.57,120.98,149.7,92.88
76501,1997,4.0,125.81,155.68,96.59
76501,1998,-0.78,124.83,154.46,95.83
76501,1999,4.55,130.51,161.5,100.2
76501,2000,-0.2,130.26,161.18,100.0
76501,2001,7.82,140.44,173.78,107.82
76501,2002,1.11,141.99,175.7,109.01
76501,2003,4.92,148.98,184.35,114.37
76501,2004,9.79,163.57,202.4,125.57
76501,2005,1.74,166.41,205.92,127.76
